100000
prs53559	6647595	3568698
prs53560	4124805	-1792713
prs53561	2226078	4449525
prs53562	5661575	-630932
prs53563	5171390	-4349506
prs53564	3299134	3765805
prs53565	9248950	-1146090
prs53566	874337	4085719
prs53567	6234319	-2549557
prs53568	3690986	3356318
prs53569	5894725	-2327352
prs53570	1889528	-2487941
prs53571	7498385	4825124
prs53572	8454095	1591052
prs53573	6772700	1884652
prs53574	2504760	4984405
prs53575	4112192	-2527093
prs53576	509277	-460359
prs53577	49531	-2546462
prs53578	6363895	-4800440
prs53579	7039427	-2964528
prs53580	8564464	3458898
prs53581	1357917	-4165585
prs53582	6852623	4202601
prs53583	1752847	-598705
prs53584	5251621	4669242
prs53585	7509013	334252
prs53586	1134369	-2691507
prs53587	9373183	1138738
prs53588	265444	-3763853
prs53589	5928094	1969696
prs53590	7243555	-4952303
prs53591	7995678	1077076
prs53592	50654	-4527221
prs53593	2583821	-3507260
prs53594	8191729	2086851
prs53595	8783993	2360375
prs53596	2414612	-3474185
prs53597	2433652	-3468905
prs53598	2122524	-3308374
prs53599	4681593	-3396342
prs53600	7976130	-4306294
prs53601	5072128	3857328
prs53602	2069476	-4795466
prs53603	1462246	1153027
prs53604	4742200	-3127139
prs53605	3135678	-1146072
prs53606	4643376	1344428
prs53607	9293225	-2636455
prs53608	6662813	4925447
prs53609	6241841	2711030
prs53610	859457	-2549907
prs53611	8463780	-1941154
prs53612	7471083	295922
prs53613	5792859	-4219657
prs53614	3819651	3810038
prs53615	8641868	-2361564
prs53616	8154734	3167353
prs53617	1858042	-2056455
prs53618	984846	2967192
prs53619	5709718	-2439443
prs53620	5167070	-4437145
prs53621	6625995	2277744
prs53622	3240352	2352466
prs53623	740360	-3997183
prs53624	6585722	-3823943
prs53625	4594332	3551209
prs53626	3911648	-4410808
prs53627	4859777	-4403503
prs53628	3787335	2919447
prs53629	5292417	-4742055
prs53630	6589855	-4179324
prs53631	6979806	2071681
prs53632	1180091	-944897
prs53633	3984173	-1972422
prs53634	4577540	-1130111
prs53635	8745679	3609757
prs53636	5195528	863904
prs53637	9290033	769490
prs53638	6414404	684256
prs53639	2148568	4199379
prs53640	2744779	1634933
prs53641	8704575	179563
prs53642	9798549	-4353597
prs53643	9351165	-4991298
prs53644	2302314	1119797
prs53645	4733078	-501925
prs53646	3357324	1855779
prs53647	7054961	-3273991
prs53648	2082718	3564406
prs53649	4066273	2461764
prs53650	7144998	3792978
prs53651	4769915	2678866
prs53652	6768398	575296
prs53653	6004182	-3192224
prs53654	3926709	-2930183
prs53655	8928278	439323
prs53656	5471241	-2518333
prs53657	5020220	-3244537
prs53658	5038984	-1862656
prs53659	3703768	-3329120
prs53660	8645283	1614274
prs53661	7596987	-4111754
prs53662	6183705	4873390
prs53663	55800	2433309
prs53664	9085349	849774
prs53665	2755035	2097722
prs53666	3707092	3620102
prs53667	9505432	-2000343
prs53668	5265095	-3726906
prs53669	8102188	3402600
prs53670	1679187	-542347
prs53671	4900215	4810453
prs53672	5693708	-1823912
prs53673	5743175	-3807912
prs53674	5507394	-450218
prs53675	9494960	-507869
prs53676	2982560	197439
prs53677	7858970	649166
prs53678	9491273	4137122
prs53679	5478183	2415615
prs53680	2176247	-769225
prs53681	4944519	-2312465
prs53682	977868	1840369
prs53683	823914	1591404
prs53684	2609851	-433227
prs53685	954919	-4732473
prs53686	6842195	-4694617
prs53687	5697232	-4155002
prs53688	5940948	692784
prs53689	8989375	2747335
prs53690	6014369	-2681005
prs53691	2629787	-2346099
prs53692	1448610	2751130
prs53693	147779	-423327
prs53694	8596530	2269049
prs53695	8706643	126971
prs53696	9260674	3991623
prs53697	3405913	-1327610
prs53698	4742323	-3778255
prs53699	3048879	926849
prs53700	9678803	2115738
prs53701	7584758	2432555
prs53702	7314337	-4406032
prs53703	2060787	-2692598
prs53704	2107769	-1769615
prs53705	7151187	-3747457
prs53706	4746176	-2440951
prs53707	82315	-2707441
prs53708	5113623	-2416475
prs53709	762736	2290004
prs53710	9247726	3486653
prs53711	1470024	-4702060
prs53712	7349973	-267269
prs53713	2130311	-4325841
prs53714	7921121	-703666
prs53715	45142	-2801674
prs53716	6836771	-2129071
prs53717	6101578	886881
prs53718	792094	2380487
prs53719	2772061	3718416
prs53720	2003672	2612575
prs53721	5912517	-825053
prs53722	3697212	-479057
prs53723	7102733	-3913165
prs53724	1101957	-520944
prs53725	498679	4151411
prs53726	3602740	4009175
prs53727	9227178	-1480271
prs53728	6440812	-2193511
prs53729	9029633	1361740
prs53730	1598964	4739316
prs53731	3560662	-1455525
prs53732	1138721	-3576308
prs53733	5139194	3280011
prs53734	198912	2874758
prs53735	8402816	829901
prs53736	4855501	-3154567
prs53737	7559817	-1039898
prs53738	9976545	1265771
prs53739	8559585	3917969
prs53740	6971449	3004983
prs53741	7961142	4705835
prs53742	710653	3724711
prs53743	6291225	1973761
prs53744	1151833	-777215
prs53745	8412168	1947186
prs53746	1469053	-2975658
prs53747	9990042	4125183
prs53748	8771610	-567926
prs53749	4157430	-4672451
prs53750	271860	2850015
prs53751	2760970	-4121620
prs53752	1144198	78787
prs53753	2624519	-3740842
prs53754	6003394	-83941
prs53755	772939	-777442
prs53756	1266	1637751
prs53757	9837613	-4598637
prs53758	9044599	1856746
prs53759	5993240	2127227
prs53760	6481959	-2836105
prs53761	1393733	-3899873
prs53762	5752912	4818624
prs53763	8307129	3306203
prs53764	4222966	957056
prs53765	2221518	1838470
prs53766	4585888	945190
prs53767	7903523	-4960740
prs53768	1127598	-3987082
prs53769	3848607	-3557583
prs53770	5177891	3490933
prs53771	3403984	-3929601
prs53772	7548015	-1810090
prs53773	5635551	257433
prs53774	1596394	3575992
prs53775	7110106	4846
prs53776	1975244	-2930152
prs53777	7878606	3526885
prs53778	5221291	3265578
prs53779	8097437	2558185
prs53780	2774145	4668893
prs53781	9735815	3216087
prs53782	7217645	-4529451
prs53783	3333746	4056090
prs53784	3008759	2340943
prs53785	5379499	-239436
prs53786	7965541	-152059
prs53787	922957	-3397852
prs53788	3375915	-448306
prs53789	7387324	-445879
prs53790	6010157	-447065
prs53791	4564543	-4515000
prs53792	2180590	-1579803
prs53793	323511	-1465606
prs53794	1876911	-3503304
prs53795	5017087	-1014735
prs53796	8297621	-4677842
prs53797	8717411	2707903
prs53798	4670146	-1113693
prs53799	3293604	-2854925
prs53800	8889372	-2078397
prs53801	5930118	3482442
prs53802	40503	3689276
prs53803	4921871	4874843
prs53804	2659460	2473989
prs53805	6472129	1827974
prs53806	8088972	2747354
prs53807	6942500	1877406
prs53808	3486061	345758
prs53809	3216954	-2758829
prs53810	6321640	-3590824
prs53811	7411849	-837739
prs53812	5948322	-3204642
prs53813	2485027	3668740
prs53814	6397450	-795109
prs53815	2981353	508457
prs53816	9086200	4982974
prs53817	1281219	483864
prs53818	6316249	4673439
prs53819	1468059	1356740
prs53820	4831608	-1304151
prs53821	3429913	2514346
prs53822	5834982	-4260197
prs53823	9733763	1674234
prs53824	976728	421989
prs53825	8539149	4648539
prs53826	4439825	-1823824
prs53827	6917792	2962249
prs53828	5929673	4704570
prs53829	5081819	-3052280
prs53830	6404758	4579267
prs53831	5378101	-4390866
prs53832	7766571	4358019
prs53833	1186746	80887
prs53834	2040976	742570
prs53835	673008	-1354067
prs53836	9242992	1573271
prs53837	2520898	978793
prs53838	1402854	3165438
prs53839	5351104	144288
prs53840	3681114	1726680
prs53841	8693	4860184
prs53842	3216425	-4077689
prs53843	7980003	-3624960
prs53844	8574230	588617
prs53845	2318186	1040367
prs53846	6762759	-1376377
prs53847	7880177	2449283
prs53848	7897233	3644763
prs53849	4363923	-1920915
prs53850	3338890	-3122524
prs53851	5021516	3130800
prs53852	504328	-4293446
prs53853	7620864	-2337059
prs53854	2559089	4411640
prs53855	271335	-813347
prs53856	6455287	186348
prs53857	9194133	3255525
prs53858	1213778	-492401
prs53859	6937903	-4606018
prs53860	4611068	3750407
prs53861	7202006	30610
prs53862	7418749	2611960
prs53863	4323901	-156244
prs53864	2493217	1194959
prs53865	836279	2830026
prs53866	4029293	-9008
prs53867	8399157	2232753
prs53868	5643016	133865
prs53869	4349777	-1547825
prs53870	3091400	-10527
prs53871	181166	3625626
prs53872	8880787	2992243
prs53873	7397119	3198307
prs53874	7610830	-2444563
prs53875	2749052	505133
prs53876	4732244	3480590
prs53877	6104918	349436
prs53878	102769	-4434242
prs53879	9708030	861772
prs53880	3153110	-2288205
prs53881	1234289	-3245423
prs53882	1581581	-316430
prs53883	3318585	4923630
prs53884	4574322	-1490571
prs53885	3600644	-730362
prs53886	6816203	-638447
prs53887	1506249	3443804
prs53888	1813304	-2759908
prs53889	9181245	4569797
prs53890	5223701	1556246
prs53891	6688370	172880
prs53892	5128324	-4265745
prs53893	5968125	-3231088
prs53894	5456037	605084
prs53895	2499122	4761827
prs53896	5964371	729323
prs53897	7907568	-2427158
prs53898	3367332	4641969
prs53899	7087057	2009257
prs53900	4708081	-2229660
prs53901	7017015	-4238725
prs53902	2137910	-4183739
prs53903	790433	-2499185
prs53904	5588345	-1711941
prs53905	3927037	2064359
prs53906	9417994	-2957962
prs53907	9132981	-4096381
prs53908	8145092	4885171
prs53909	3691088	-4183480
prs53910	8259114	-3726100
prs53911	3251786	3959104
prs53912	3441261	3407491
prs53913	5926869	-1383702
prs53914	830681	2515352
prs53915	4469091	2217594
prs53916	5661192	2276743
prs53917	7057810	27418
prs53918	1479938	-3360886
prs53919	3501810	3786890
prs53920	4052055	-3463407
prs53921	1244433	-3761304
prs53922	7502847	4411423
prs53923	9876974	924109
prs53924	6055580	4320251
prs53925	9138347	-1560975
prs53926	308885	-3132812
prs53927	1256080	-2761466
prs53928	5818939	-3297831
prs53929	8762126	-1308469
prs53930	4874421	-2570861
prs53931	9314926	-4150815
prs53932	5914566	1230979
prs53933	3887106	3890153
prs53934	6749560	-660902
prs53935	6916333	1816705
prs53936	6172288	4240182
prs53937	3804224	-722508
prs53938	7566070	-1352262
prs53939	5913338	-1011173
prs53940	376109	-1435687
prs53941	8403564	-1835441
prs53942	2449228	2729104
prs53943	9085550	1553802
prs53944	9506085	-2719172
prs53945	8852172	-4610639
prs53946	7069032	3644816
prs53947	5775096	2167933
prs53948	8810790	2600464
prs53949	4609609	2388860
prs53950	3406428	-3417893
prs53951	914807	-4663968
prs53952	4051506	-2430249
prs53953	3798406	502256
prs53954	971970	-1745940
prs53955	858490	-1917944
prs53956	677221	-2105134
prs53957	3875449	2994177
prs53958	4834436	-1269333
prs53959	5974327	-506586
prs53960	1906477	3242901
prs53961	4583587	4044996
prs53962	8415258	-531361
prs53963	7666829	1583849
prs53964	5983811	3349625
prs53965	5833431	-769343
prs53966	1358137	-909534
prs53967	8453225	4294783
prs53968	242651	3109998
prs53969	4946446	1768424
prs53970	6576878	-3199208
prs53971	3340309	2373963
prs53972	2818794	4915079
prs53973	5927334	-4314335
prs53974	8142597	-3979072
prs53975	412699	-2011182
prs53976	1537312	-3230292
prs53977	9828767	-1119582
prs53978	7386403	578142
prs53979	4784816	4462928
prs53980	8634929	3351976
prs53981	7377354	1560821
prs53982	2144548	-2923272
prs53983	7021477	-3184112
prs53984	8311092	-561612
prs53985	3664428	3452834
prs53986	7272513	-2272331
prs53987	8716318	2339653
prs53988	6463292	-1990640
prs53989	1977238	-1280351
prs53990	3910469	3132027
prs53991	2852784	4704964
prs53992	9445377	-1773
prs53993	1127002	1493125
prs53994	5462878	3674216
prs53995	2891205	-3784178
prs53996	7959641	-1955071
prs53997	3126575	-1115169
prs53998	2120294	-255851
prs53999	6414148	-1359936
prs54000	5976777	-595726
prs54001	6585964	4792618
prs54002	5285619	4470472
prs54003	7899092	-3235936
prs54004	4800502	1698885
prs54005	5804239	-2086998
prs54006	1756423	-4040051
prs54007	8089714	-3134498
prs54008	5040788	1189528
prs54009	1983171	175826
prs54010	5770946	-571426
prs54011	1608464	-2706250
prs54012	8413737	-3148697
prs54013	1927841	2781605
prs54014	7745391	-4604550
prs54015	3863230	3600579
prs54016	116081	-743656
prs54017	7751924	172358
prs54018	4064203	4432495
prs54019	6324945	294978
prs54020	6111941	-406890
prs54021	3510234	2162746
prs54022	8640324	649872
prs54023	669304	-3653641
prs54024	1160843	4287677
prs54025	6523043	-4797741
prs54026	5043232	4691545
prs54027	6340201	-3940943
prs54028	8098667	-921181
prs54029	1145386	-4459566
prs54030	5734916	3061542
prs54031	6090079	-696991
prs54032	3100866	1466046
prs54033	2241949	-365536
prs54034	4316023	-621768
prs54035	8105736	4376791
prs54036	2612439	-1836823
prs54037	8274042	1978264
prs54038	7170620	1259818
prs54039	9285869	694498
prs54040	131638	-1781779
prs54041	9718282	4477624
prs54042	5033534	-2714918
prs54043	6548019	-4033999
prs54044	3667234	-606568
prs54045	3188824	261839
prs54046	8931013	-4813376
prs54047	481343	-4022408
prs54048	1195548	2246990
prs54049	3795075	-4399107
prs54050	4724796	-3819256
prs54051	8573252	550016
prs54052	254223	500267
prs54053	9022892	-3490957
prs54054	9463894	-389710
prs54055	6376251	-4154570
prs54056	7736860	-4643913
prs54057	8183759	3676438
prs54058	3138272	4774620
prs54059	6687256	3097236
prs54060	5174336	-1416017
prs54061	5103231	1751783
prs54062	4249879	-3251888
prs54063	8467951	3216533
prs54064	7905900	3690742
prs54065	4888555	2641964
prs54066	2495152	3625860
prs54067	9212270	1030195
prs54068	1208490	3747851
prs54069	1083448	4550716
prs54070	6209155	-4793194
prs54071	9250459	-15216
prs54072	3587345	-963678
prs54073	6073506	1936244
prs54074	4711392	-183038
prs54075	519105	4367992
prs54076	7413556	-3230944
prs54077	3891578	-2415009
prs54078	4103041	-863238
prs54079	7893052	-3374794
prs54080	4987032	-3890720
prs54081	593472	281225
prs54082	5497403	4240290
prs54083	8869890	-4533346
prs54084	7259435	-1082167
prs54085	9868109	-1534211
prs54086	6925121	-3034447
prs54087	6811700	-1603792
prs54088	8471612	762293
prs54089	5407979	1551323
prs54090	4986065	1322977
prs54091	9026469	2292170
prs54092	5821245	1778843
prs54093	3122610	2853874
prs54094	6717717	-4029292
prs54095	3679249	-1786131
prs54096	4499354	-3747878
prs54097	8785650	3111487
prs54098	6247603	-4004193
prs54099	2583762	2127506
prs54100	2941577	3687025
prs54101	7179958	1149695
prs54102	8144209	-1772321
prs54103	9029733	-1246626
prs54104	3321810	2804225
prs54105	4513643	-2463455
prs54106	3628052	-1292219
prs54107	5269794	2867676
prs54108	5909129	720319
prs54109	9388609	4464852
prs54110	70131	4683827
prs54111	3113064	1712562
prs54112	8879890	3841053
prs54113	1617	4590897
prs54114	2016909	-837855
prs54115	9405245	2158549
prs54116	6588833	-2868590
prs54117	4212473	-3672528
prs54118	1085322	-14745
prs54119	9335686	745371
prs54120	9399017	904620
prs54121	3220533	-11310
prs54122	7281486	-1035610
prs54123	7632784	-2120730
prs54124	5206011	-3591828
prs54125	6643598	4971499
prs54126	9673205	3053375
prs54127	1253019	-1519535
prs54128	424787	-451322
prs54129	7092455	-640178
prs54130	1116823	-4257706
prs54131	1386245	2019776
prs54132	5304293	-987899
prs54133	199272	-3546877
prs54134	6365944	-239786
prs54135	3686247	-3469055
prs54136	2424474	2016248
prs54137	4406041	2489798
prs54138	8800371	-4542335
prs54139	2119980	1125597
prs54140	9481322	1881421
prs54141	7455455	828459
prs54142	4774031	-1045435
prs54143	2459811	-1175128
prs54144	8894450	2366083
prs54145	5967457	-3466054
prs54146	1136014	-20769
prs54147	6838007	1149003
prs54148	9615454	1777074
prs54149	2138716	4599681
prs54150	3069664	1512655
prs54151	666833	4511863
prs54152	5757852	4030094
prs54153	4142234	3731756
prs54154	179740	-3333713
prs54155	9420066	-2548283
prs54156	2644928	-2590136
prs54157	868911	3151138
prs54158	1500293	4547177
prs54159	7858382	462251
prs54160	9037693	-2746330
prs54161	6134380	4478714
prs54162	4391720	26286
prs54163	7126792	-3675309
prs54164	2911456	-1181200
prs54165	1605368	1592989
prs54166	1586259	-1356418
prs54167	6400312	1718702
prs54168	9770024	-2260760
prs54169	7388537	1465255
prs54170	518301	1206009
prs54171	3607518	723397
prs54172	3118754	292751
prs54173	5871483	-957447
prs54174	66014	679940
prs54175	7365135	438708
prs54176	7516447	-126797
prs54177	6065991	2074482
prs54178	6486033	-4578142
prs54179	5976219	-2432208
prs54180	7025916	2200516
prs54181	7729780	560949
prs54182	6310000	-4259258
prs54183	7286001	-1731938
prs54184	1471280	-1775557
prs54185	8580502	2368299
prs54186	1348412	-4954676
prs54187	9288313	1770806
prs54188	7389507	2700624
prs54189	2850147	2994150
prs54190	7631157	-2016787
prs54191	8723478	-3644207
prs54192	2494635	1223906
prs54193	7316041	1073230
prs54194	2815666	-4450905
prs54195	4155810	-3196300
prs54196	2551931	-2045289
prs54197	4620695	-3442515
prs54198	1946519	1693507
prs54199	211682	-987340
prs54200	677139	-186352
prs54201	1154418	-2521652
prs54202	6291676	-627570
prs54203	2668634	2767384
prs54204	4762356	1266774
prs54205	7233917	-4129148
prs54206	8515125	2097015
prs54207	5549009	4221796
prs54208	5536610	1984226
prs54209	8166288	2987452
prs54210	7869140	2738023
prs54211	2497894	-3741880
prs54212	6311059	-3637645
prs54213	5286791	1877409
prs54214	8299504	-2723614
prs54215	8089501	-4851032
prs54216	6253996	-1624463
prs54217	2350624	4759767
prs54218	2076108	3418048
prs54219	7940102	-1262489
prs54220	2774148	3329913
prs54221	9252671	3119024
prs54222	5991184	-3998654
prs54223	4244136	-2077087
prs54224	1613577	-1827749
prs54225	657649	1466863
prs54226	4384091	1624395
prs54227	6264787	4944385
prs54228	8900786	-4915677
prs54229	8864015	1669839
prs54230	2820897	-1264043
prs54231	8991135	-2344723
prs54232	9642463	4906515
prs54233	9441118	3486883
prs54234	6327744	3197526
prs54235	2577008	-2302417
prs54236	1153361	-2714608
prs54237	7390210	-1408744
prs54238	4622165	-2416493
prs54239	200009	59726
prs54240	2877338	2711664
prs54241	7925471	2497428
prs54242	9633047	4867359
prs54243	2677450	3488964
prs54244	3763535	-992907
prs54245	272436	-1135442
prs54246	446319	1618290
prs54247	3750944	-1006688
prs54248	3587748	4557232
prs54249	3737099	3582020
prs54250	4166103	2820927
prs54251	3483911	4120064
prs54252	6402866	1911424
prs54253	3012385	-397143
prs54254	4914085	823208
prs54255	7830962	3689622
prs54256	1392337	1338798
prs54257	2288304	-1400162
prs54258	1241350	-372774
prs54259	2620511	-3821675
prs54260	4283297	999704
prs54261	7584586	-2488915
prs54262	745055	3750015
prs54263	141954	3583453
prs54264	248733	-4151674
prs54265	2088399	-1168782
prs54266	9840738	-2550718
prs54267	7428569	739901
prs54268	9462926	2439648
prs54269	3073854	1855072
prs54270	1629234	1365896
prs54271	1098011	2775322
prs54272	6573166	-1906524
prs54273	3254426	-157904
prs54274	7144665	4469533
prs54275	9477855	-4968828
prs54276	8106226	-3877068
prs54277	5323812	-1665776
prs54278	9041589	-4183057
prs54279	7659342	2329773
prs54280	9294911	-4741342
prs54281	2634578	-1856229
prs54282	607136	-4617194
prs54283	8028347	4557136
prs54284	690028	-3268261
prs54285	7562027	-2462829
prs54286	9049346	-1260090
prs54287	8115116	560385
prs54288	4052050	-2327598
prs54289	7034828	3678300
prs54290	7987815	-4923942
prs54291	2672537	3265217
prs54292	3249954	-3625008
prs54293	7372451	2529721
prs54294	2030653	2006931
prs54295	975088	-3721424
prs54296	1490473	236594
prs54297	3418454	2550666
prs54298	1715955	-1239616
prs54299	67857	4434043
prs54300	6540603	930246
prs54301	9627649	4830884
prs54302	4010104	3192403
prs54303	1056481	-2805410
prs54304	8718197	1415384
prs54305	5054781	-1892123
prs54306	5993723	2963385
prs54307	7877892	3524886
prs54308	1761188	-1877584
prs54309	167160	2899162
prs54310	2025109	-1203544
prs54311	8711472	205220
prs54312	9152391	4385889
prs54313	25346	-3085089
prs54314	7014561	-978034
prs54315	7647681	-4128362
prs54316	31627	-2329790
prs54317	8760285	4192687
prs54318	8411226	-2846452
prs54319	2638038	52924
prs54320	9594680	-1186654
prs54321	6598836	825675
prs54322	2453697	-1323881
prs54323	8149783	3071564
prs54324	882032	1844895
prs54325	6114041	2076541
prs54326	5166957	4058707
prs54327	810036	-1091542
prs54328	134728	196049
prs54329	8481907	-3172887
prs54330	524576	3126756
prs54331	2964330	-3689549
prs54332	6312132	2182064
prs54333	1591683	4827973
prs54334	8458548	-4424645
prs54335	4559718	-3654774
prs54336	3019978	2578497
prs54337	9257817	-1079865
prs54338	7856133	372441
prs54339	1768779	-389893
prs54340	1527857	3967748
prs54341	7331568	127964
prs54342	6895689	-2154446
prs54343	1914820	-33030
prs54344	8982936	3702261
prs54345	2517253	3181543
prs54346	5767638	1021997
prs54347	1166304	-4019940
prs54348	214800	1124218
prs54349	2503338	4762871
prs54350	6594080	-788238
prs54351	5009716	4290046
prs54352	7591137	4881386
prs54353	8642994	-2658527
prs54354	9943577	-3833494
prs54355	3824453	-4016682
prs54356	6698273	-3296755
prs54357	9227969	-2124155
prs54358	3092769	2647411
prs54359	6196658	1445261
prs54360	4555808	-3264167
prs54361	7025129	1796407
prs54362	4947137	-693250
prs54363	5794565	-3867094
prs54364	180276	-4720204
prs54365	665767	4518489
prs54366	7606721	3823096
prs54367	3999896	-2694986
prs54368	3192497	-4632429
prs54369	7515079	3110315
prs54370	578664	3357170
prs54371	1954535	1869152
prs54372	5402348	4438951
prs54373	846270	-380437
prs54374	5464093	3179276
prs54375	3500214	-792661
prs54376	8934357	3984498
prs54377	4267084	371170
prs54378	407082	3337677
prs54379	5069841	3544631
prs54380	1310557	2055118
prs54381	9906085	283330
prs54382	1045695	1411467
prs54383	3115785	1001566
prs54384	5459153	-444371
prs54385	3704157	-3584885
prs54386	4879578	-1011029
prs54387	7728896	4574361
prs54388	8510782	-4971097
prs54389	8537544	879616
prs54390	5743128	1677693
prs54391	9449007	3558705
prs54392	7334121	-3116188
prs54393	1770869	-4926397
prs54394	588799	2903781
prs54395	1429355	-2087499
prs54396	9655848	3762233
prs54397	6312433	798128
prs54398	5351759	-2527395
prs54399	5356898	209956
prs54400	4993410	-4832317
prs54401	7850890	-4463683
prs54402	6449853	-4302756
prs54403	8766183	2068062
prs54404	6891293	1364468
prs54405	1219372	-3007530
prs54406	3188138	-3344875
prs54407	4675799	4200677
prs54408	6774467	-752444
prs54409	3348964	-3290652
prs54410	4442802	-1394342
prs54411	3776914	4002788
prs54412	4399470	1058891
prs54413	9224827	-2245839
prs54414	6348873	-2863017
prs54415	5496373	-3117366
prs54416	5359823	-2490678
prs54417	8168203	3706791
prs54418	516320	4705030
prs54419	859038	4743472
prs54420	3229266	-1160915
prs54421	8992185	4310517
prs54422	5325254	2569918
prs54423	3941364	-2469374
prs54424	2239864	-34063
prs54425	9116683	-1910890
prs54426	7110241	-581676
prs54427	9427358	-3151505
prs54428	4610674	-1698153
prs54429	4974242	3608174
prs54430	7505045	2482409
prs54431	5482447	2570399
prs54432	8131508	2289817
prs54433	4671218	1192477
prs54434	80948	4454480
prs54435	3185128	4799765
prs54436	7754292	-3604311
prs54437	4155907	4844355
prs54438	9729490	-3088188
prs54439	7662024	-1892163
prs54440	4756843	-2519417
prs54441	1564454	-4231698
prs54442	3356367	-854899
prs54443	2777180	2608916
prs54444	8309727	-3761120
prs54445	5053958	-1493395
prs54446	7773299	-3082639
prs54447	2039288	-3766090
prs54448	3126324	-403395
prs54449	1349233	479494
prs54450	7068081	-3453862
prs54451	1237490	644428
prs54452	4622729	-1775678
prs54453	2778191	-626941
prs54454	7880148	98523
prs54455	7150471	4648489
prs54456	8316051	4524547
prs54457	2539195	-3457529
prs54458	6095510	2231428
prs54459	5922561	-4871012
prs54460	7199626	-3708495
prs54461	4849955	76654
prs54462	4835166	-3108001
prs54463	9246667	2086685
prs54464	1231009	-3395606
prs54465	3552394	-3408358
prs54466	1306642	-461310
prs54467	2079606	2085823
prs54468	8437175	-2251255
prs54469	5503449	314035
prs54470	2982873	-4465305
prs54471	9449100	-2496733
prs54472	8739131	2946475
prs54473	5014477	4308173
prs54474	7488604	-4282967
prs54475	1113684	1428411
prs54476	365748	1966562
prs54477	4707507	-4439677
prs54478	3201672	1862663
prs54479	3272503	-4248922
prs54480	9413976	-4856467
prs54481	7075707	-1131704
prs54482	2706285	-1746349
prs54483	3601115	-783599
prs54484	4139056	2273111
prs54485	3802832	-1645697
prs54486	2921966	2086749
prs54487	4992567	-2590242
prs54488	8782970	4297815
prs54489	7904519	4160543
prs54490	7128462	-1272107
prs54491	2985531	-3593430
prs54492	1094206	-136757
prs54493	2439183	1091520
prs54494	7711074	-4258303
prs54495	4863177	1780654
prs54496	8920176	363255
prs54497	8146301	-1602833
prs54498	2161568	-1203644
prs54499	7063239	-4970446
prs54500	5968190	2396655
prs54501	8401660	192896
prs54502	6358435	3219585
prs54503	4574932	4900143
prs54504	2990427	3228930
prs54505	2368256	-3357832
prs54506	2832189	4366377
prs54507	9278141	-4810288
prs54508	3691847	2253301
prs54509	4627074	4975203
prs54510	1712578	-1507566
prs54511	5098481	2819999
prs54512	4297391	-3023904
prs54513	8861567	-4982607
prs54514	6464396	2196309
prs54515	4167264	3644342
prs54516	3317488	-2949049
prs54517	8246061	142639
prs54518	6881816	911131
prs54519	1521710	-4932704
prs54520	2723693	4036219
prs54521	212508	999418
prs54522	3037985	-3388453
prs54523	215708	-636448
prs54524	9438954	-3922021
prs54525	7846988	3161715
prs54526	2167597	-3891375
prs54527	3478910	-3047411
prs54528	9794751	1509018
prs54529	1447329	-3281458
prs54530	9744715	553966
prs54531	7252919	1908043
prs54532	1088030	-4805788
prs54533	6883659	4221497
prs54534	9077718	4716867
prs54535	6079031	-2396060
prs54536	7555661	3750121
prs54537	7938829	3922133
prs54538	8175641	-2930097
prs54539	7550680	4051588
prs54540	2840824	2227178
prs54541	5668457	-1758846
prs54542	4679257	-2306649
prs54543	6301671	-4200563
prs54544	1619089	-1659720
prs54545	7190959	-2780852
prs54546	9082992	-2093748
prs54547	8048972	864645
prs54548	3256532	4886793
prs54549	4021264	-2998410
prs54550	9156136	-4017099
prs54551	8574533	93315
prs54552	6933705	107641
prs54553	45852	-1951458
prs54554	4798178	1723972
prs54555	6402892	3568250
prs54556	3084558	-2929157
prs54557	3881393	1642674
prs54558	2274075	400947
prs54559	2290989	-1647435
prs54560	381977	3384410
prs54561	1807881	-788601
prs54562	6390174	-701330
prs54563	3414072	-2870321
prs54564	7240866	-3689504
prs54565	9923914	-1849111
prs54566	3566537	-3188356
prs54567	7377227	1989131
prs54568	9305866	-392923
prs54569	2633313	-2078528
prs54570	6583868	-4068676
prs54571	927560	1764546
prs54572	4131688	-1516667
prs54573	6427040	2018952
prs54574	6692303	-1864080
prs54575	6961579	3653380
prs54576	839444	-1120352
prs54577	6996081	1237627
prs54578	5496931	3191718
prs54579	9894531	-1795169
prs54580	1986642	-2662723
prs54581	7771803	-2073488
prs54582	759015	3215422
prs54583	7813703	-3494457
prs54584	3494861	-1799088
prs54585	2532633	971513
prs54586	7107872	120695
prs54587	55476	-1285892
prs54588	5636548	-4238299
prs54589	5833427	-792373
prs54590	7545685	1397132
prs54591	7561508	157293
prs54592	6896060	-637873
prs54593	117159	-3710712
prs54594	6731568	-1405092
prs54595	3406063	-4315470
prs54596	7159097	1656337
prs54597	8824915	4548606
prs54598	4043341	814552
prs54599	1817437	2978957
prs54600	3657828	2526634
prs54601	3918356	-1806542
prs54602	3572987	-4095495
prs54603	5938007	-3850470
prs54604	2920998	3617350
prs54605	1649412	-1061416
prs54606	4905700	-2622088
prs54607	1639693	-988582
prs54608	5437114	691135
prs54609	7717475	-3042874
prs54610	1940332	-1252846
prs54611	2416092	101418
prs54612	8966602	2473679
prs54613	2086760	-2135522
prs54614	5999800	-3250874
prs54615	3600446	-2884750
prs54616	5162421	-2709978
